case_id,architecture,risk_after_change,disposition,technical_validity,money_profile,requested_refund,authority_maximum_configured_input,authority_maximum_enforced,expected_execution,condition_confirmation,transfer_owner,materiality,authority_state,governance_workflow,resulting_authority,enforceable_boundary,actual_execution,prediction_comparison,control_assertion,browser_validation,independent_classification,reason,anomaly,reproduction_notes
C212,SEPARATED_REAUTHORIZATION,LOW,SUSPEND,PASS,ABOVE_LIMIT,400.00,250.00,500.00,BLOCK,N/A,N/A,NON_MATERIAL,PRIOR AUTHORITY REMAINS ACTIVE (reauthorization skipped),SKIPPED - NON_MATERIAL,"ACTIVE authority, scope max=$500.00, allowedRisk=LOW","ENFORCEABLE: max=$500.00, allowedRisk=LOW, conditions=0",ALLOW,MISMATCH,"ASSERT-INVALID-BLOCK=F, ASSERT-NARROW-250=F",CONFIRMED_VIA_LIVE_UI,EXPECTED REJECTION,"Risk after change equals the prior risk (LOW->LOW): no materiality rule matches, so the state machine correctly skips reauthorization regardless of the selected disposition and evaluates the request against the untouched prior authority (ACTIVE, $500 max, LOW-only). This is the correct, documented behavior for a non-material change.",,Load default; set Reauthorization architecture=SEPARATED_REAUTHORIZATION; Current customer risk=LOW; Requested refund amount=$400.00; Governance disposition=SUSPEND; New authority maximum=$250.00; Technical validity=PASS; Expected execution result=BLOCK; click Apply controls to JSON; click Run experiment.
C213,SEPARATED_REAUTHORIZATION,LOW,SUSPEND,FAIL,BELOW_LIMIT,200.00,250.00,500.00,ALLOW,N/A,N/A,NON_MATERIAL,PRIOR AUTHORITY REMAINS ACTIVE (reauthorization skipped),SKIPPED - NON_MATERIAL,"ACTIVE authority, scope max=$500.00, allowedRisk=LOW","ENFORCEABLE: max=$500.00, allowedRisk=LOW, conditions=0",BLOCK,MISMATCH,"ASSERT-INVALID-BLOCK=F, ASSERT-NARROW-250=F",CONFIRMED_VIA_LIVE_UI,EXPECTED REJECTION,"Risk after change equals the prior risk (LOW->LOW): no materiality rule matches, so the state machine correctly skips reauthorization regardless of the selected disposition and evaluates the request against the untouched prior authority (ACTIVE, $500 max, LOW-only). This is the correct, documented behavior for a non-material change.",,Load default; set Reauthorization architecture=SEPARATED_REAUTHORIZATION; Current customer risk=LOW; Requested refund amount=$200.00; Governance disposition=SUSPEND; New authority maximum=$250.00; Technical validity=FAIL; Expected execution result=ALLOW; click Apply controls to JSON; click Run experiment.
C214,SEPARATED_REAUTHORIZATION,LOW,SUSPEND,FAIL,BELOW_LIMIT,200.00,250.00,500.00,BLOCK,N/A,N/A,NON_MATERIAL,PRIOR AUTHORITY REMAINS ACTIVE (reauthorization skipped),SKIPPED - NON_MATERIAL,"ACTIVE authority, scope max=$500.00, allowedRisk=LOW","ENFORCEABLE: max=$500.00, allowedRisk=LOW, conditions=0",BLOCK,MATCH,"ASSERT-INVALID-BLOCK=F, ASSERT-NARROW-250=F",CONFIRMED_VIA_LIVE_UI,EXPECTED REJECTION,"Risk after change equals the prior risk (LOW->LOW): no materiality rule matches, so the state machine correctly skips reauthorization regardless of the selected disposition and evaluates the request against the untouched prior authority (ACTIVE, $500 max, LOW-only). This is the correct, documented behavior for a non-material change.",,Load default; set Reauthorization architecture=SEPARATED_REAUTHORIZATION; Current customer risk=LOW; Requested refund amount=$200.00; Governance disposition=SUSPEND; New authority maximum=$250.00; Technical validity=FAIL; Expected execution result=BLOCK; click Apply controls to JSON; click Run experiment.
C215,SEPARATED_REAUTHORIZATION,LOW,SUSPEND,FAIL,ABOVE_LIMIT,400.00,250.00,500.00,ALLOW,N/A,N/A,NON_MATERIAL,PRIOR AUTHORITY REMAINS ACTIVE (reauthorization skipped),SKIPPED - NON_MATERIAL,"ACTIVE authority, scope max=$500.00, allowedRisk=LOW","ENFORCEABLE: max=$500.00, allowedRisk=LOW, conditions=0",BLOCK,MISMATCH,"ASSERT-INVALID-BLOCK=F, ASSERT-NARROW-250=F",CONFIRMED_VIA_LIVE_UI,EXPECTED REJECTION,"Risk after change equals the prior risk (LOW->LOW): no materiality rule matches, so the state machine correctly skips reauthorization regardless of the selected disposition and evaluates the request against the untouched prior authority (ACTIVE, $500 max, LOW-only). This is the correct, documented behavior for a non-material change.",,Load default; set Reauthorization architecture=SEPARATED_REAUTHORIZATION; Current customer risk=LOW; Requested refund amount=$400.00; Governance disposition=SUSPEND; New authority maximum=$250.00; Technical validity=FAIL; Expected execution result=ALLOW; click Apply controls to JSON; click Run experiment.
C216,SEPARATED_REAUTHORIZATION,LOW,SUSPEND,FAIL,ABOVE_LIMIT,400.00,250.00,500.00,BLOCK,N/A,N/A,NON_MATERIAL,PRIOR AUTHORITY REMAINS ACTIVE (reauthorization skipped),SKIPPED - NON_MATERIAL,"ACTIVE authority, scope max=$500.00, allowedRisk=LOW","ENFORCEABLE: max=$500.00, allowedRisk=LOW, conditions=0",BLOCK,MATCH,"ASSERT-INVALID-BLOCK=F, ASSERT-NARROW-250=F",CONFIRMED_VIA_LIVE_UI,EXPECTED REJECTION,"Risk after change equals the prior risk (LOW->LOW): no materiality rule matches, so the state machine correctly skips reauthorization regardless of the selected disposition and evaluates the request against the untouched prior authority (ACTIVE, $500 max, LOW-only). This is the correct, documented behavior for a non-material change.",,Load default; set Reauthorization architecture=SEPARATED_REAUTHORIZATION; Current customer risk=LOW; Requested refund amount=$400.00; Governance disposition=SUSPEND; New authority maximum=$250.00; Technical validity=FAIL; Expected execution result=BLOCK; click Apply controls to JSON; click Run experiment.
C217,SEPARATED_REAUTHORIZATION,LOW,REFUSE,PASS,BELOW_LIMIT,200.00,250.00,500.00,ALLOW,N/A,N/A,NON_MATERIAL,PRIOR AUTHORITY REMAINS ACTIVE (reauthorization skipped),SKIPPED - NON_MATERIAL,"ACTIVE authority, scope max=$500.00, allowedRisk=LOW","ENFORCEABLE: max=$500.00, allowedRisk=LOW, conditions=0",ALLOW,MATCH,"ASSERT-INVALID-BLOCK=F, ASSERT-NARROW-250=F",CONFIRMED_VIA_LIVE_UI,EXPECTED REJECTION,"Risk after change equals the prior risk (LOW->LOW): no materiality rule matches, so the state machine correctly skips reauthorization regardless of the selected disposition and evaluates the request against the untouched prior authority (ACTIVE, $500 max, LOW-only). This is the correct, documented behavior for a non-material change.",,Load default; set Reauthorization architecture=SEPARATED_REAUTHORIZATION; Current customer risk=LOW; Requested refund amount=$200.00; Governance disposition=REFUSE; New authority maximum=$250.00; Technical validity=PASS; Expected execution result=ALLOW; click Apply controls to JSON; click Run experiment.
C218,SEPARATED_REAUTHORIZATION,LOW,REFUSE,PASS,BELOW_LIMIT,200.00,250.00,500.00,BLOCK,N/A,N/A,NON_MATERIAL,PRIOR AUTHORITY REMAINS ACTIVE (reauthorization skipped),SKIPPED - NON_MATERIAL,"ACTIVE authority, scope max=$500.00, allowedRisk=LOW","ENFORCEABLE: max=$500.00, allowedRisk=LOW, conditions=0",ALLOW,MISMATCH,"ASSERT-INVALID-BLOCK=F, ASSERT-NARROW-250=F",CONFIRMED_VIA_LIVE_UI,EXPECTED REJECTION,"Risk after change equals the prior risk (LOW->LOW): no materiality rule matches, so the state machine correctly skips reauthorization regardless of the selected disposition and evaluates the request against the untouched prior authority (ACTIVE, $500 max, LOW-only). This is the correct, documented behavior for a non-material change.",,Load default; set Reauthorization architecture=SEPARATED_REAUTHORIZATION; Current customer risk=LOW; Requested refund amount=$200.00; Governance disposition=REFUSE; New authority maximum=$250.00; Technical validity=PASS; Expected execution result=BLOCK; click Apply controls to JSON; click Run experiment.
C219,SEPARATED_REAUTHORIZATION,LOW,REFUSE,PASS,ABOVE_LIMIT,400.00,250.00,500.00,ALLOW,N/A,N/A,NON_MATERIAL,PRIOR AUTHORITY REMAINS ACTIVE (reauthorization skipped),SKIPPED - NON_MATERIAL,"ACTIVE authority, scope max=$500.00, allowedRisk=LOW","ENFORCEABLE: max=$500.00, allowedRisk=LOW, conditions=0",ALLOW,MATCH,"ASSERT-INVALID-BLOCK=F, ASSERT-NARROW-250=F",CONFIRMED_VIA_LIVE_UI,EXPECTED REJECTION,"Risk after change equals the prior risk (LOW->LOW): no materiality rule matches, so the state machine correctly skips reauthorization regardless of the selected disposition and evaluates the request against the untouched prior authority (ACTIVE, $500 max, LOW-only). This is the correct, documented behavior for a non-material change.",,Load default; set Reauthorization architecture=SEPARATED_REAUTHORIZATION; Current customer risk=LOW; Requested refund amount=$400.00; Governance disposition=REFUSE; New authority maximum=$250.00; Technical validity=PASS; Expected execution result=ALLOW; click Apply controls to JSON; click Run experiment.
C220,SEPARATED_REAUTHORIZATION,LOW,REFUSE,PASS,ABOVE_LIMIT,400.00,250.00,500.00,BLOCK,N/A,N/A,NON_MATERIAL,PRIOR AUTHORITY REMAINS ACTIVE (reauthorization skipped),SKIPPED - NON_MATERIAL,"ACTIVE authority, scope max=$500.00, allowedRisk=LOW","ENFORCEABLE: max=$500.00, allowedRisk=LOW, conditions=0",ALLOW,MISMATCH,"ASSERT-INVALID-BLOCK=F, ASSERT-NARROW-250=F",CONFIRMED_VIA_LIVE_UI,EXPECTED REJECTION,"Risk after change equals the prior risk (LOW->LOW): no materiality rule matches, so the state machine correctly skips reauthorization regardless of the selected disposition and evaluates the request against the untouched prior authority (ACTIVE, $500 max, LOW-only). This is the correct, documented behavior for a non-material change.",,Load default; set Reauthorization architecture=SEPARATED_REAUTHORIZATION; Current customer risk=LOW; Requested refund amount=$400.00; Governance disposition=REFUSE; New authority maximum=$250.00; Technical validity=PASS; Expected execution result=BLOCK; click Apply controls to JSON; click Run experiment.
C221,SEPARATED_REAUTHORIZATION,LOW,REFUSE,FAIL,BELOW_LIMIT,200.00,250.00,500.00,ALLOW,N/A,N/A,NON_MATERIAL,PRIOR AUTHORITY REMAINS ACTIVE (reauthorization skipped),SKIPPED - NON_MATERIAL,"ACTIVE authority, scope max=$500.00, allowedRisk=LOW","ENFORCEABLE: max=$500.00, allowedRisk=LOW, conditions=0",BLOCK,MISMATCH,"ASSERT-INVALID-BLOCK=F, ASSERT-NARROW-250=F",CONFIRMED_VIA_LIVE_UI,EXPECTED REJECTION,"Risk after change equals the prior risk (LOW->LOW): no materiality rule matches, so the state machine correctly skips reauthorization regardless of the selected disposition and evaluates the request against the untouched prior authority (ACTIVE, $500 max, LOW-only). This is the correct, documented behavior for a non-material change.",,Load default; set Reauthorization architecture=SEPARATED_REAUTHORIZATION; Current customer risk=LOW; Requested refund amount=$200.00; Governance disposition=REFUSE; New authority maximum=$250.00; Technical validity=FAIL; Expected execution result=ALLOW; click Apply controls to JSON; click Run experiment.
C222,SEPARATED_REAUTHORIZATION,LOW,REFUSE,FAIL,BELOW_LIMIT,200.00,250.00,500.00,BLOCK,N/A,N/A,NON_MATERIAL,PRIOR AUTHORITY REMAINS ACTIVE (reauthorization skipped),SKIPPED - NON_MATERIAL,"ACTIVE authority, scope max=$500.00, allowedRisk=LOW","ENFORCEABLE: max=$500.00, allowedRisk=LOW, conditions=0",BLOCK,MATCH,"ASSERT-INVALID-BLOCK=F, ASSERT-NARROW-250=F",CONFIRMED_VIA_LIVE_UI,EXPECTED REJECTION,"Risk after change equals the prior risk (LOW->LOW): no materiality rule matches, so the state machine correctly skips reauthorization regardless of the selected disposition and evaluates the request against the untouched prior authority (ACTIVE, $500 max, LOW-only). This is the correct, documented behavior for a non-material change.",,Load default; set Reauthorization architecture=SEPARATED_REAUTHORIZATION; Current customer risk=LOW; Requested refund amount=$200.00; Governance disposition=REFUSE; New authority maximum=$250.00; Technical validity=FAIL; Expected execution result=BLOCK; click Apply controls to JSON; click Run experiment.
C223,SEPARATED_REAUTHORIZATION,LOW,REFUSE,FAIL,ABOVE_LIMIT,400.00,250.00,500.00,ALLOW,N/A,N/A,NON_MATERIAL,PRIOR AUTHORITY REMAINS ACTIVE (reauthorization skipped),SKIPPED - NON_MATERIAL,"ACTIVE authority, scope max=$500.00, allowedRisk=LOW","ENFORCEABLE: max=$500.00, allowedRisk=LOW, conditions=0",BLOCK,MISMATCH,"ASSERT-INVALID-BLOCK=F, ASSERT-NARROW-250=F",CONFIRMED_VIA_LIVE_UI,EXPECTED REJECTION,"Risk after change equals the prior risk (LOW->LOW): no materiality rule matches, so the state machine correctly skips reauthorization regardless of the selected disposition and evaluates the request against the untouched prior authority (ACTIVE, $500 max, LOW-only). This is the correct, documented behavior for a non-material change.",,Load default; set Reauthorization architecture=SEPARATED_REAUTHORIZATION; Current customer risk=LOW; Requested refund amount=$400.00; Governance disposition=REFUSE; New authority maximum=$250.00; Technical validity=FAIL; Expected execution result=ALLOW; click Apply controls to JSON; click Run experiment.
C224,SEPARATED_REAUTHORIZATION,LOW,REFUSE,FAIL,ABOVE_LIMIT,400.00,250.00,500.00,BLOCK,N/A,N/A,NON_MATERIAL,PRIOR AUTHORITY REMAINS ACTIVE (reauthorization skipped),SKIPPED - NON_MATERIAL,"ACTIVE authority, scope max=$500.00, allowedRisk=LOW","ENFORCEABLE: max=$500.00, allowedRisk=LOW, conditions=0",BLOCK,MATCH,"ASSERT-INVALID-BLOCK=F, ASSERT-NARROW-250=F",CONFIRMED_VIA_LIVE_UI,EXPECTED REJECTION,"Risk after change equals the prior risk (LOW->LOW): no materiality rule matches, so the state machine correctly skips reauthorization regardless of the selected disposition and evaluates the request against the untouched prior authority (ACTIVE, $500 max, LOW-only). This is the correct, documented behavior for a non-material change.",,Load default; set Reauthorization architecture=SEPARATED_REAUTHORIZATION; Current customer risk=LOW; Requested refund amount=$400.00; Governance disposition=REFUSE; New authority maximum=$250.00; Technical validity=FAIL; Expected execution result=BLOCK; click Apply controls to JSON; click Run experiment.
C225,SEPARATED_REAUTHORIZATION,MEDIUM,RENEW,PASS,BELOW_LIMIT,200.00,250.00,500.00,ALLOW,N/A,N/A,MATERIAL,"NEW AUTHORITY CREATED, status=ACTIVE",RENEW disposition applied,"ACTIVE authority, scope max=$500.00, allowedRisk=LOW","ENFORCEABLE: max=$500.00, allowedRisk=LOW, conditions=0",BLOCK,MISMATCH,"ASSERT-INVALID-BLOCK=P, ASSERT-NARROW-250=F",CONFIRMED_VIA_LIVE_UI,REVIEW REQUIRED,"RENEW reproduces the prior authority's exact scope (max=$500, allowedRiskLevels=[LOW]) unchanged, regardless of the 'New authority maximum' input (tested with $250, $999, $111 -- always ignored). This is a permitted reading of the spec ('a renewed authority may reproduce the same boundary'), so the resulting BLOCK (risk now MEDIUM/HIGH, outside the LOW-only reproduced scope) is self-consistent. However, the control is visually enabled for RENEW with no indication it is inert, and it cannot be determined from the UI alone whether this is deliberate design or an unwired input -- hence REVIEW REQUIRED rather than a clean PASS.",New-authority-maximum input has no observable effect on RENEW's resulting boundary.,Load default; set Reauthorization architecture=SEPARATED_REAUTHORIZATION; Current customer risk=MEDIUM; Requested refund amount=$200.00; Governance disposition=RENEW; New authority maximum=$250.00; Technical validity=PASS; Expected execution result=ALLOW; click Apply controls to JSON; click Run experiment.
C226,SEPARATED_REAUTHORIZATION,MEDIUM,RENEW,PASS,BELOW_LIMIT,200.00,250.00,500.00,BLOCK,N/A,N/A,MATERIAL,"NEW AUTHORITY CREATED, status=ACTIVE",RENEW disposition applied,"ACTIVE authority, scope max=$500.00, allowedRisk=LOW","ENFORCEABLE: max=$500.00, allowedRisk=LOW, conditions=0",BLOCK,MATCH,"ASSERT-INVALID-BLOCK=P, ASSERT-NARROW-250=F",CONFIRMED_VIA_LIVE_UI,REVIEW REQUIRED,"RENEW reproduces the prior authority's exact scope (max=$500, allowedRiskLevels=[LOW]) unchanged, regardless of the 'New authority maximum' input (tested with $250, $999, $111 -- always ignored). This is a permitted reading of the spec ('a renewed authority may reproduce the same boundary'), so the resulting BLOCK (risk now MEDIUM/HIGH, outside the LOW-only reproduced scope) is self-consistent. However, the control is visually enabled for RENEW with no indication it is inert, and it cannot be determined from the UI alone whether this is deliberate design or an unwired input -- hence REVIEW REQUIRED rather than a clean PASS.",New-authority-maximum input has no observable effect on RENEW's resulting boundary.,Load default; set Reauthorization architecture=SEPARATED_REAUTHORIZATION; Current customer risk=MEDIUM; Requested refund amount=$200.00; Governance disposition=RENEW; New authority maximum=$250.00; Technical validity=PASS; Expected execution result=BLOCK; click Apply controls to JSON; click Run experiment.
C227,SEPARATED_REAUTHORIZATION,MEDIUM,RENEW,PASS,ABOVE_LIMIT,600.00,250.00,500.00,ALLOW,N/A,N/A,MATERIAL,"NEW AUTHORITY CREATED, status=ACTIVE",RENEW disposition applied,"ACTIVE authority, scope max=$500.00, allowedRisk=LOW","ENFORCEABLE: max=$500.00, allowedRisk=LOW, conditions=0",BLOCK,MISMATCH,"ASSERT-INVALID-BLOCK=P, ASSERT-NARROW-250=F",CONFIRMED_VIA_LIVE_UI,REVIEW REQUIRED,"RENEW reproduces the prior authority's exact scope (max=$500, allowedRiskLevels=[LOW]) unchanged, regardless of the 'New authority maximum' input (tested with $250, $999, $111 -- always ignored). This is a permitted reading of the spec ('a renewed authority may reproduce the same boundary'), so the resulting BLOCK (risk now MEDIUM/HIGH, outside the LOW-only reproduced scope) is self-consistent. However, the control is visually enabled for RENEW with no indication it is inert, and it cannot be determined from the UI alone whether this is deliberate design or an unwired input -- hence REVIEW REQUIRED rather than a clean PASS.","New-authority-maximum input has no observable effect on RENEW's resulting boundary. | Reason-precedence note: this request violates BOTH the amount ceiling ($600 > $500) AND the risk-scope whitelist (risk not in [LOW]); the engine surfaces only 'amount exceeds maximum', silently masking the also-true risk-scope violation.",Load default; set Reauthorization architecture=SEPARATED_REAUTHORIZATION; Current customer risk=MEDIUM; Requested refund amount=$600.00; Governance disposition=RENEW; New authority maximum=$250.00; Technical validity=PASS; Expected execution result=ALLOW; click Apply controls to JSON; click Run experiment.
